Institution Name,Grand total men (S2019_IS_RV  Full-time instructional tenured  professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  professors),Asian men (S2019_IS_RV  Full-time instructional tenured  professors),Asian women (S2019_IS_RV  Full-time instructional tenured  professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  professors),White women (S2019_IS_RV  Full-time instructional tenured  professors),White men (S2019_IS_RV  Full-time instructional tenured  professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  associate professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  associate professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  associate professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  associate professors),Asian men (S2019_IS_RV  Full-time instructional tenured  associate professors),Asian women (S2019_IS_RV  Full-time instructional tenured  associate professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  associate professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  associate professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  associate professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  associate professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  associate professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  associate professors),White women (S2019_IS_RV  Full-time instructional tenured  associate professors),White men (S2019_IS_RV  Full-time instructional tenured  associate professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  associate professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  associate professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  associate professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  associate professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  associate professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  associate professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  assistant professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  assistant professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Asian men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Asian women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  assistant professors),White women (S2019_IS_RV  Full-time instructional tenured  assistant professors),White men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  instructors),Grand total women (S2019_IS_RV  Full-time instructional tenured  instructors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  instructors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  instructors),Asian men (S2019_IS_RV  Full-time instructional tenured  instructors),Asian women (S2019_IS_RV  Full-time instructional tenured  instructors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  instructors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  instructors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  instructors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  instructors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  instructors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  instructors),White women (S2019_IS_RV  Full-time instructional tenured  instructors),White men (S2019_IS_RV  Full-time instructional tenured  instructors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  instructors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  instructors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  instructors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  instructors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  instructors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  instructors),Grand total men (S2019_IS_RV  Full-time instructional tenured  lecturers),Grand total women (S2019_IS_RV  Full-time instructional tenured  lecturers),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  lecturers),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  lecturers),Asian men (S2019_IS_RV  Full-time instructional tenured  lecturers),Asian women (S2019_IS_RV  Full-time instructional tenured  lecturers),Black or African American men (S2019_IS_RV  Full-time instructional tenured  lecturers),Black or African American women (S2019_IS_RV  Full-time instructional tenured  lecturers),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  lecturers),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  lecturers),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  lecturers),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  lecturers),White women (S2019_IS_RV  Full-time instructional tenured  lecturers),White men (S2019_IS_RV  Full-time instructional tenured  lecturers),Two or more races men (S2019_IS_RV  Full-time instructional tenured  lecturers),Two or more races women (S2019_IS_RV  Full-time instructional tenured  lecturers),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  lecturers),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  lecturers),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  lecturers),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  lecturers),Grand total men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Grand total women (S2019_IS_RV  Full-time instructional tenured  no academic rank),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  no academic rank),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Asian men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Asian women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Black or African American men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Black or African American women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  no academic rank),White women (S2019_IS_RV  Full-time instructional tenured  no academic rank),White men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Two or more races men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Two or more races women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  no academic rank)
Academy of Hair Design-Las Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Hair Design-Lufkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Hair Design-Oklahoma City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Hair Design-Pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Hair Design-Springfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Hair Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Interactive Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Interactive Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Massage and Bodywork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Natural Therapy Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Professional Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Salon and Spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Salon Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy of Vocal Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acaydia School of Aesthetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Access Careers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Access Careers-Islandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ace Cosmetology and Barber Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ace Institute of Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture and Integrative Medicine College-Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture and Massage College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adams State University,11,11,0,0,0,0,0,0,1,1,0,0,10,10,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,2,0,1,4,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelphi University,52,41,0,0,5,8,0,2,3,2,0,0,27,44,0,0,0,2,0,0,58,71,0,0,8,13,2,4,2,4,0,0,49,46,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adler Graduate School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adler University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian College,22,16,0,0,2,1,0,0,0,0,0,0,15,19,0,0,1,0,0,0,13,8,0,0,0,0,0,0,0,1,0,0,7,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian H. Wallace Barber Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian's College of Beauty Turlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult and Community Education-Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult and Continuing Education-BCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advance Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advance Beauty Techs Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advance Science International College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Barber College and Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Career Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced College of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Technology Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Welding Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advantage Career Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advantage Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advantage Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advantage Technical College-Aguadilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdventHealth University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aesthetic Science Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agnes Scott College,16,23,0,0,1,1,2,1,1,2,0,0,18,12,0,0,0,0,0,1,5,16,0,0,0,2,0,1,0,1,0,0,11,5,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI Miami International University of Art and Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aiken School of Cosmetology and Barbering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aiken Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aims Community College,26,36,0,0,0,0,0,0,1,2,0,0,34,25,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Force Institute of Technology-Graduate School of Engineering & Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama A & M University,37,12,0,0,6,2,27,8,0,0,0,0,1,2,0,1,0,0,2,0,22,10,0,0,2,3,18,6,0,0,0,0,1,0,0,0,0,0,2,0,9,9,0,0,0,0,9,7,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama College of Osteopathic Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama School of Nail Technology & Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama State College of Barber Styling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama State University,30,26,0,0,11,2,11,19,0,0,0,0,5,8,0,0,0,0,0,0,25,21,0,0,4,2,10,13,2,0,0,0,6,9,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alamance Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alamo City Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alamo Community College District Central Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska Bible College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska Career College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska Christian College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska Pacific University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska Vocational Technical Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albany BOCES-Adult Practical Nursing Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albany College of Pharmacy and Health Sciences,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,10,0,0,2,1,0,0,0,0,0,0,9,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albany Law School,13,9,0,0,0,0,1,1,0,0,1,0,8,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
